DateTime,Air temperature | (°C),Power generated by system | (MW),Pressure | (atm),Wind speed | (m/s)
2023-11-27 11:00:00,7.489,31.7445,0.984424,8.767
2023-11-27 12:00:00,7.505,20.9081,0.984918,7.608
2023-11-27 13:00:00,7.475,17.1276,0.985239,7.14
2023-11-27 14:00:00,7.291,12.1419,0.985674,6.498
2023-11-27 15:00:00,7.08,18.273,0.98608,7.274
2023-11-27 16:00:00,7.556,22.7567,0.98649,7.833
2023-11-27 17:00:00,8.506,21.3316,0.986438,7.667
2023-11-27 18:00:00,9.368,19.4245,0.986435,7.432
2023-11-27 19:00:00,9.921,16.2897,0.986533,7.055
2023-11-27 20:00:00,10.451,12.4725,0.986762,6.568
2023-11-27 21:00:00,10.51,15.953,0.986906,7.022
2023-11-27 22:00:00,9.982,16.0691,0.987271,7.03
2023-11-27 23:00:00,8.321,22.4536,0.987792,7.807
2023-11-28 00:00:00,6.213,28.5567,0.988238,8.44
2023-11-28 01:00:00,5.084,42.8545,0.988538,9.832
2023-11-28 02:00:00,4.461,47.9902,0.988766,10.281
2023-11-28 03:00:00,3.385,47.5663,0.989007,10.221
2023-11-28 04:00:00,2.675,45.155,0.989067,10.027
2023-11-28 05:00:00,1.88,40.8158,0.988999,9.718
2023-11-28 06:00:00,0.879,37.7377,0.989118,9.41
2023-11-28 07:00:00,0.073,36.1431,0.989387,9.223
2023-11-28 08:00:00,-1.179,31.8726,0.989824,8.805
2023-11-28 09:00:00,-1.126,31.1238,0.990198,8.731
2023-11-28 10:00:00,-1.508,28.5546,0.990698,8.469
2023-11-28 11:00:00,-1.469,25.8279,0.991266,8.188
2023-11-28 12:00:00,-2.092,23.6506,0.991735,7.947
2023-11-28 13:00:00,-2.303,20.579,0.99224,7.568
2023-11-28 14:00:00,-1.169,14.595,0.992669,6.865
2023-11-28 15:00:00,2.047,0,0.993068,3.585
2023-11-28 16:00:00,4.289,0,0.9932,2.974
2023-11-28 17:00:00,6.177,0,0.992881,3.357
2023-11-28 18:00:00,7.712,0,0.992575,3.056
2023-11-28 19:00:00,8.936,0,0.992361,2.913
2023-11-28 20:00:00,9.759,0,0.992172,2.791
2023-11-28 21:00:00,10.135,0,0.992008,2.601
2023-11-28 22:00:00,9.64,0,0.991838,2.801
2023-11-28 23:00:00,5.958,0.873978,0.991842,3.743
2023-11-29 00:00:00,4.053,2.41756,0.991903,4.378
2023-11-29 01:00:00,3.411,4.26517,0.99206,4.954
2023-11-29 02:00:00,2.471,5.06255,0.992201,5.199
2023-11-29 03:00:00,2.599,6.30214,0.992186,5.468
2023-11-29 04:00:00,2.177,9.1392,0.991938,5.932
2023-11-29 05:00:00,1.795,11.3811,0.991461,6.272
2023-11-29 06:00:00,0.702,10.3606,0.991395,6.11
2023-11-29 07:00:00,-0.322,2.87563,0.991506,4.6
2023-11-29 08:00:00,-0.498,0,0.99158,3.311
2023-11-29 09:00:00,-0.884,0,0.991607,2.301
2023-11-29 10:00:00,-1.225,0,0.99167,2.221
2023-11-29 11:00:00,-1.481,0,0.99188,3.122
2023-11-29 12:00:00,-1.531,2.33785,0.992029,4.344
2023-11-29 13:00:00,-1.329,5.449,0.992132,5.215
2023-11-29 14:00:00,0.013,8.30216,0.992237,5.75
2023-11-29 15:00:00,3.28,5.02001,0.992287,5.135
2023-11-29 16:00:00,6.288,0,0.992126,3.349
2023-11-29 17:00:00,8.864,0,0.991666,2.986
2023-11-29 18:00:00,10.84,0,0.99117,2.47
2023-11-29 19:00:00,12.27,0,0.990664,2.528
2023-11-29 20:00:00,13.336,0,0.990171,2.923
2023-11-29 21:00:00,13.761,0,0.989754,3.274
2023-11-29 22:00:00,12.719,1.29623,0.989395,3.967
2023-11-29 23:00:00,8.468,4.1469,0.989406,4.95
2023-11-30 00:00:00,6.771,3.08236,0.989416,4.625
2023-11-30 01:00:00,5.395,1.50168,0.989491,4.062
2023-11-30 02:00:00,4.661,8.03941,0.989613,5.757
2023-11-30 03:00:00,4.051,15.4231,0.989667,6.902
2023-11-30 04:00:00,3.592,20.0135,0.989565,7.494
2023-11-30 05:00:00,3.235,18.2644,0.989219,7.312
2023-11-30 06:00:00,2.734,24.2346,0.989335,7.964
2023-11-30 07:00:00,2.395,36.6099,0.989606,9.177
2023-11-30 08:00:00,1.815,33.3378,0.989697,8.836
2023-11-30 09:00:00,1.651,31.5869,0.989801,8.679
2023-11-30 10:00:00,1.334,29.5441,0.98982,8.483
2023-11-30 11:00:00,0.935,22.9107,0.989896,7.781
2023-11-30 12:00:00,0.787,22.4256,0.989932,7.721
2023-11-30 13:00:00,2.522,20.1956,0.990125,7.464
2023-11-30 14:00:00,4.213,12.8879,0.990194,6.579
2023-11-30 15:00:00,6.309,7.22113,0.990165,5.587
2023-11-30 16:00:00,8.005,0,0.989922,3.156
2023-11-30 17:00:00,10.427,0,0.989537,2.461
2023-11-30 18:00:00,12.583,0,0.989017,2.912
2023-11-30 19:00:00,13.666,0.80717,0.988539,3.723
2023-11-30 20:00:00,14.923,2.61646,0.988026,4.526
2023-11-30 21:00:00,15.5,2.04836,0.98758,4.294
2023-11-30 22:00:00,14.954,2.97031,0.987247,4.63
2023-11-30 23:00:00,11.122,7.61784,0.987376,5.738
2023-12-01 00:00:00,9.395,7.29474,0.987465,5.692
2023-12-01 01:00:00,8.632,9.46544,0.987567,6.027
2023-12-01 02:00:00,7.788,1.77194,0.987734,4.162
2023-12-01 03:00:00,7.389,2.95842,0.987841,4.588
2023-12-01 04:00:00,6.977,4.46365,0.987856,5.012
2023-12-01 05:00:00,6.388,2.60768,0.987799,4.462
2023-12-01 06:00:00,6.151,0.713014,0.987839,3.666
2023-12-01 07:00:00,5.647,0.941682,0.988053,3.776
2023-12-01 08:00:00,5.496,2.3562,0.988244,4.364
2023-12-01 09:00:00,5.126,3.31417,0.988356,4.692
2023-12-01 10:00:00,4.999,2.58048,0.988478,4.443
2023-12-01 11:00:00,4.724,1.96345,0.988734,4.223
2023-12-01 12:00:00,4.533,1.9668,0.98886,4.234
2023-12-01 13:00:00,4.453,2.34176,0.989035,4.398
2023-12-01 14:00:00,5.86,1.5918,0.989124,4.111
2023-12-01 15:00:00,9.354,1.37227,0.98923,4.024
2023-12-01 16:00:00,12.097,0,0.989201,2.666
2023-12-01 17:00:00,14.117,0,0.988784,2.245
2023-12-01 18:00:00,15.623,0,0.98841,2.296
2023-12-01 19:00:00,17.479,0,0.98801,3.311
2023-12-01 20:00:00,18.662,2.3723,0.9876,4.415
2023-12-01 21:00:00,18.878,10.5986,0.987347,6.247
2023-12-01 22:00:00,18.307,10.5973,0.987114,6.244
2023-12-01 23:00:00,14.846,10.1485,0.9871,6.15
2023-12-02 00:00:00,13.886,25.959,0.98715,8.236
2023-12-02 01:00:00,13.081,30.9023,0.987167,8.738
2023-12-02 02:00:00,11.742,44.924,0.987226,10.087
2023-12-02 03:00:00,11.792,54.9018,0.987328,11.215
2023-12-02 04:00:00,11.412,57.3032,0.987354,11.924
2023-12-02 05:00:00,11.054,57.6521,0.987198,12.438
2023-12-02 06:00:00,10.697,57.7329,0.98734,12.542
2023-12-02 07:00:00,10.423,57.7035,0.987564,12.068
2023-12-02 08:00:00,9.967,54.1984,0.987771,11.055
2023-12-02 09:00:00,9.434,51.2698,0.987881,10.681
2023-12-02 10:00:00,8.772,43.2435,0.988051,9.907
2023-12-02 11:00:00,9.046,35.9374,0.988225,9.201
2023-12-02 12:00:00,8.65,26.524,0.988453,8.248
2023-12-02 13:00:00,9.116,20.4273,0.988705,7.554
2023-12-02 14:00:00,10.593,27.726,0.98881,8.391
2023-12-02 15:00:00,12.562,27.1359,0.988807,8.346
2023-12-02 16:00:00,13.934,6.73669,0.988742,5.539
2023-12-02 17:00:00,15.952,2.88909,0.988472,4.623
2023-12-02 18:00:00,17.27,4.17383,0.98813,4.982
2023-12-02 19:00:00,19.35,9.8778,0.987687,6.133
2023-12-02 20:00:00,19.766,12.6167,0.987323,6.716
2023-12-02 21:00:00,19.441,8.75605,0.986923,6.015
2023-12-02 22:00:00,18.794,12.0467,0.986771,6.645
2023-12-02 23:00:00,15.946,21.4362,0.986833,7.758
2023-12-03 00:00:00,14.971,32.6694,0.986846,8.926
2023-12-03 01:00:00,13.098,29.2512,0.986967,8.587
2023-12-03 02:00:00,12.18,23.6715,0.987042,7.976
2023-12-03 03:00:00,11.541,19.7437,0.987131,7.486
2023-12-03 04:00:00,11.216,16.619,0.987056,7.116
2023-12-03 05:00:00,10.824,12.6656,0.987012,6.595
2023-12-03 06:00:00,10.545,7.57679,0.987087,5.671
2023-12-03 07:00:00,10.453,7.25181,0.987396,5.614
2023-12-03 08:00:00,9.99,4.02556,0.987547,4.916
2023-12-03 09:00:00,9.864,2.77305,0.987612,4.532
2023-12-03 10:00:00,9.536,2.93541,0.987661,4.588
2023-12-03 11:00:00,9.299,2.27281,0.987734,4.345
2023-12-03 12:00:00,8.82,2.65649,0.987743,4.496
2023-12-03 13:00:00,8.585,3.88312,0.987884,4.886
2023-12-03 14:00:00,9.547,7.06113,0.98807,5.615
2023-12-03 15:00:00,12.147,3.8357,0.988138,4.916
2023-12-03 16:00:00,11.436,4.68735,0.988236,5.149
2023-12-03 17:00:00,12.598,2.10197,0.987758,4.341
2023-12-03 18:00:00,13.562,0.995278,0.987355,3.84
2023-12-03 19:00:00,14.839,0,0.987024,3.319
2023-12-03 20:00:00,17.601,0,0.986588,3.436
2023-12-03 21:00:00,19.683,1.80136,0.986101,4.202
2023-12-03 22:00:00,18.986,2.79175,0.985833,4.572
2023-12-03 23:00:00,15.422,3.45311,0.985804,4.773
2023-12-04 00:00:00,13.732,10.69,0.985951,6.228
2023-12-04 01:00:00,12.876,28.1011,0.985968,8.474
2023-12-04 02:00:00,12.819,35.611,0.985995,9.231
2023-12-04 03:00:00,12.097,33.6715,0.985923,8.995
2023-12-04 04:00:00,11.656,29.3054,0.985844,8.584
2023-12-04 05:00:00,11.641,23.7558,0.98558,7.99
2023-12-04 06:00:00,11.629,13.6205,0.985703,6.742
2023-12-04 07:00:00,12.741,15.1075,0.985932,6.933
2023-12-04 08:00:00,13.744,14.1977,0.986052,6.823
2023-12-04 09:00:00,13.279,13.7466,0.986066,6.772
2023-12-04 10:00:00,12.465,12.3015,0.986268,6.564
2023-12-04 11:00:00,11.87,16.329,0.98641,7.073
2023-12-04 12:00:00,13.289,15.4965,0.98669,7.007
2023-12-04 13:00:00,14.15,14.1141,0.986999,6.817
2023-12-04 14:00:00,13.666,17.442,0.987206,7.235
2023-12-04 15:00:00,13.747,17.7492,0.987324,7.259
2023-12-04 16:00:00,14.873,10.2604,0.987457,6.259
2023-12-04 17:00:00,16.086,10.5498,0.98696,6.241
2023-12-04 18:00:00,17.166,3.64433,0.986506,4.871
2023-12-04 19:00:00,17.594,1.33064,0.986042,3.991
2023-12-04 20:00:00,18.501,2.04138,0.985546,4.322
2023-12-04 21:00:00,18.178,3.34669,0.985291,4.813
2023-12-04 22:00:00,17.189,3.25146,0.985087,4.771
2023-12-04 23:00:00,15.881,7.32963,0.985287,5.735
2023-12-05 00:00:00,15.703,14.9344,0.985504,7.033
2023-12-05 01:00:00,16.591,18.9546,0.98563,7.548
2023-12-05 02:00:00,16.517,24.239,0.98568,8.189
2023-12-05 03:00:00,15.694,16.7348,0.985961,7.182
2023-12-05 04:00:00,14.174,16.5233,0.985811,7.145
2023-12-05 05:00:00,12.946,9.48629,0.985497,6.045
2023-12-05 06:00:00,13.077,6.1046,0.985372,5.446
2023-12-05 07:00:00,13.562,2.93451,0.98561,4.648
2023-12-05 08:00:00,13.742,3.02388,0.985783,4.652
2023-12-05 09:00:00,13.793,2.14041,0.985829,4.323
2023-12-05 10:00:00,13.768,4.82883,0.98581,5.137
2023-12-05 11:00:00,13.615,6.89721,0.986079,5.581
2023-12-05 12:00:00,13.537,18.2964,0.986189,7.367
2023-12-05 13:00:00,12.962,20.2965,0.986377,7.675
2023-12-05 14:00:00,12.311,27.9585,0.986591,8.567
2023-12-05 15:00:00,12.65,25.0543,0.986772,8.231
2023-12-05 16:00:00,12.773,17.7469,0.986724,7.333
2023-12-05 17:00:00,13.306,5.11207,0.98653,5.239
2023-12-05 18:00:00,14.964,5.91975,0.986249,5.426
2023-12-05 19:00:00,15.622,7.62606,0.985926,5.706
2023-12-05 20:00:00,15.391,5.41495,0.985659,5.287
2023-12-05 21:00:00,15.104,10.1796,0.985226,6.161
2023-12-05 22:00:00,14.345,2.81571,0.985075,4.572
2023-12-05 23:00:00,13.767,0.947346,0.985033,3.8
2023-12-06 00:00:00,13.622,1.3202,0.984994,3.978
2023-12-06 01:00:00,13.362,9.37325,0.984875,6.041
2023-12-06 02:00:00,12.79,20.1539,0.98476,7.576
2023-12-06 03:00:00,11.54,8.39382,0.984566,5.889
2023-12-06 04:00:00,11.267,19.7522,0.984155,7.626
2023-12-06 05:00:00,9.264,16.1835,0.983728,7.162
2023-12-06 06:00:00,8.978,14.4044,0.983511,6.866
2023-12-06 07:00:00,8.636,8.44017,0.983341,5.852
2023-12-06 08:00:00,8.17,10.272,0.983221,6.142
2023-12-06 09:00:00,7.595,19.2574,0.983098,7.414
2023-12-06 10:00:00,7.398,34.4003,0.983076,9.027
2023-12-06 11:00:00,8.374,31.8344,0.983102,8.808
2023-12-06 12:00:00,9.813,37.1007,0.98304,9.397
2023-12-06 13:00:00,9.961,50.2079,0.983084,10.633
2023-12-06 14:00:00,10.424,55.1101,0.983065,11.274
2023-12-06 15:00:00,11.317,52.7792,0.98303,10.962
2023-12-06 16:00:00,11.83,47.9716,0.982828,10.456
2023-12-06 17:00:00,12.201,40.4795,0.982402,9.756
2023-12-06 18:00:00,12.613,26.6898,0.982064,8.336
2023-12-06 19:00:00,13.142,17.3988,0.981702,7.239
2023-12-06 20:00:00,14,17.0659,0.981292,7.205
2023-12-06 21:00:00,15.499,12.5692,0.980853,6.636
2023-12-06 22:00:00,16.056,8.37144,0.98064,5.879
2023-12-06 23:00:00,14.526,28.4424,0.980682,8.555
2023-12-07 00:00:00,13.313,55.5561,0.980859,11.531
2023-12-07 01:00:00,12.54,56.9899,0.980961,12.576
2023-12-07 02:00:00,11.591,57.1863,0.981072,12.372
2023-12-07 03:00:00,10.87,57.3348,0.981129,12.779
2023-12-07 04:00:00,10.131,57.4771,0.981004,12.445
2023-12-07 05:00:00,9.602,57.5606,0.980734,12.199
2023-12-07 06:00:00,9.404,57.602,0.980613,12.518
2023-12-07 07:00:00,9.296,57.2028,0.980659,11.872
2023-12-07 08:00:00,9.055,53.5181,0.980645,11.01
2023-12-07 09:00:00,10.017,33.3744,0.980614,8.966
2023-12-07 10:00:00,10.517,34.759,0.980488,9.117
2023-12-07 11:00:00,10.279,34.8369,0.980552,9.125
2023-12-07 12:00:00,10.548,30.3793,0.980538,8.697
2023-12-07 13:00:00,9.95,35.8601,0.980558,9.253
2023-12-07 14:00:00,10.484,20.6216,0.98051,7.616
2023-12-07 15:00:00,10.659,13.6202,0.980451,6.747
2023-12-07 16:00:00,10.844,8.42254,0.980291,5.865
2023-12-07 17:00:00,12.793,4.6522,0.979855,5.128
2023-12-07 18:00:00,14.257,3.6233,0.979381,4.885
2023-12-07 19:00:00,16.777,5.19094,0.978813,5.239
2023-12-07 20:00:00,17.214,9.50223,0.97835,6.074
2023-12-07 21:00:00,17.599,8.7089,0.977965,5.952
2023-12-07 22:00:00,17.089,10.7197,0.977861,6.29
2023-12-07 23:00:00,14.569,5.81431,0.977967,5.392
2023-12-08 00:00:00,13.342,10.2045,0.977995,6.164
2023-12-08 01:00:00,13.412,16.9721,0.978056,7.185
2023-12-08 02:00:00,14.557,22.2121,0.978123,7.86
2023-12-08 03:00:00,14.144,17.0271,0.97815,7.198
2023-12-08 04:00:00,14.383,19.8555,0.978121,7.552
2023-12-08 05:00:00,13.438,22.7281,0.978022,7.91
2023-12-08 06:00:00,12.883,15.0926,0.978018,6.948
2023-12-08 07:00:00,12.437,15.4769,0.977967,6.987
2023-12-08 08:00:00,12.272,18.2103,0.978096,7.331
2023-12-08 09:00:00,12.12,14.8032,0.978221,6.908
2023-12-08 10:00:00,11.54,11.28,0.978378,6.377
2023-12-08 11:00:00,12.48,7.35422,0.978722,5.65
2023-12-08 12:00:00,12.55,8.16141,0.978864,5.806
2023-12-08 13:00:00,12.017,8.01425,0.979053,5.808
2023-12-08 14:00:00,12.431,4.00009,0.979211,4.951
2023-12-08 15:00:00,13.611,3.82869,0.979348,4.884
2023-12-08 16:00:00,14.571,2.24044,0.979257,4.36
2023-12-08 17:00:00,15.884,0,0.978891,2.983
2023-12-08 18:00:00,18.151,0.747075,0.978564,3.723
2023-12-08 19:00:00,19.14,0.17953,0.978267,3.612
2023-12-08 20:00:00,19.76,1.25433,0.97806,3.998
2023-12-08 21:00:00,19.23,8.15454,0.977864,5.853
2023-12-08 22:00:00,18.642,14.4728,0.978092,6.902
2023-12-08 23:00:00,15.934,9.19175,0.978211,6.03
2023-12-09 00:00:00,15.525,14.5982,0.978362,6.904
2023-12-09 01:00:00,16.06,24.3965,0.978664,8.118
2023-12-09 02:00:00,15.073,12.542,0.979005,6.62
2023-12-09 03:00:00,14.763,16.5087,0.979056,7.129
2023-12-09 04:00:00,13.855,29.1987,0.979041,8.61
2023-12-09 05:00:00,13.811,19.8797,0.978784,7.545
2023-12-09 06:00:00,14.466,9.06932,0.978806,5.998
2023-12-09 07:00:00,14.595,6.07786,0.978986,5.446
2023-12-09 08:00:00,14.755,10.899,0.979161,6.362
2023-12-09 09:00:00,13.847,12.622,0.979253,6.621
2023-12-09 10:00:00,14.141,3.4935,0.979661,4.791
2023-12-09 11:00:00,14.559,3.94007,0.979709,4.959
2023-12-09 12:00:00,15.028,9.53615,0.979766,6.093
2023-12-09 13:00:00,15.228,11.0416,0.979855,6.344
2023-12-09 14:00:00,15.279,11.6567,0.980047,6.484
2023-12-09 15:00:00,15.438,16.6403,0.980291,7.154
2023-12-09 16:00:00,16.055,15.4427,0.980156,7.006
2023-12-09 17:00:00,16.79,8.32531,0.979554,5.87
2023-12-09 18:00:00,17.694,15.102,0.97916,6.978
2023-12-09 19:00:00,18.493,19.5639,0.978827,7.551
2023-12-09 20:00:00,19.399,27.0609,0.9785,8.446
2023-12-09 21:00:00,19.365,21.6427,0.978179,7.832
2023-12-09 22:00:00,18.77,17.3398,0.977704,7.273
2023-12-09 23:00:00,17.014,22.7441,0.977633,7.939
2023-12-10 00:00:00,16.293,33.5993,0.977343,9.061
2023-12-10 01:00:00,15.781,38.6002,0.977156,9.631
2023-12-10 02:00:00,15.539,36.035,0.977033,9.362
2023-12-10 03:00:00,15.457,36.3259,0.976559,9.393
2023-12-10 04:00:00,15.463,35.3162,0.975951,9.283
2023-12-10 05:00:00,15.188,25.7087,0.975348,8.262
2023-12-10 06:00:00,15.406,24.5842,0.974746,8.142
2023-12-10 07:00:00,16.013,35.1541,0.974181,9.288
2023-12-10 08:00:00,16.495,42.2469,0.973377,9.97
2023-12-10 09:00:00,16.896,49.5052,0.973045,10.744
2023-12-10 10:00:00,16.539,41.4031,0.972645,9.921
2023-12-10 11:00:00,16.405,45.5403,0.972356,10.316
2023-12-10 12:00:00,16.189,55.4859,0.97227,11.949
2023-12-10 13:00:00,15.609,42.7435,0.972161,10.043
2023-12-10 14:00:00,15.584,45.7443,0.97193,10.372
2023-12-10 15:00:00,15.478,35.746,0.971754,9.414
2023-12-10 16:00:00,13.754,14.5148,0.971826,6.913
2023-12-10 17:00:00,11.995,7.73206,0.971748,5.73
2023-12-10 18:00:00,10.765,15.5476,0.972318,7.008
2023-12-10 19:00:00,10.206,4.6641,0.972504,5.105
2023-12-10 20:00:00,9.824,4.92529,0.972847,5.173
2023-12-10 21:00:00,9.138,11.4474,0.973237,6.41
2023-12-10 22:00:00,8.277,14.1885,0.973782,6.816
2023-12-10 23:00:00,7.596,13.7938,0.974581,6.79
2023-12-11 00:00:00,7.218,11.2232,0.975435,6.356
2023-12-11 01:00:00,6.669,20.9797,0.976312,7.692
2023-12-11 02:00:00,5.012,25.2995,0.977032,8.229
2023-12-11 03:00:00,3.755,38.2986,0.977623,9.504
2023-12-11 04:00:00,2.563,39.0846,0.978028,9.492
2023-12-11 05:00:00,1.487,35.2879,0.978186,9.046
2023-12-11 06:00:00,0.664,32.6207,0.978518,8.8
2023-12-11 07:00:00,0.035,33.9918,0.978958,8.914
2023-12-11 08:00:00,-0.923,31.5584,0.979466,8.684
2023-12-11 09:00:00,-1.643,24.4692,0.979967,7.953
2023-12-11 10:00:00,-1.911,24.8185,0.980404,7.987
2023-12-11 11:00:00,-2.065,23.4016,0.980964,7.83
2023-12-11 12:00:00,-2.295,20.2092,0.981564,7.436
2023-12-11 13:00:00,-2.328,18.3436,0.982071,7.217
2023-12-11 14:00:00,-1.916,13.4,0.982562,6.623
2023-12-11 15:00:00,-0.431,8.28631,0.983001,5.746
2023-12-11 16:00:00,0.994,8.68081,0.983217,5.834
2023-12-11 17:00:00,2.252,5.395,0.983368,5.217
2023-12-11 18:00:00,3.358,3.85244,0.983588,4.844
2023-12-11 19:00:00,4.358,5.34293,0.983308,5.219
2023-12-11 20:00:00,5.047,5.31872,0.983433,5.217
2023-12-11 21:00:00,5.232,7.06479,0.983455,5.569
2023-12-11 22:00:00,4.758,10.7995,0.983414,6.198
2023-12-11 23:00:00,3.211,16.4489,0.983912,7.033
2023-12-12 00:00:00,1.445,21.0748,0.984375,7.585
2023-12-12 01:00:00,0.777,31.3593,0.984878,8.71
2023-12-12 02:00:00,-0.497,37.3195,0.985307,9.328
2023-12-12 03:00:00,-0.966,41.3712,0.985589,9.754
2023-12-12 04:00:00,-1.526,41.8468,0.985937,9.807
2023-12-12 05:00:00,-1.716,42.4447,0.985997,9.827
2023-12-12 06:00:00,-1.543,44.0847,0.986197,9.954
2023-12-12 07:00:00,-1.526,44.4847,0.986568,9.973
2023-12-12 08:00:00,-1.362,46.2997,0.98681,10.121
2023-12-12 09:00:00,-1.477,46.5721,0.987012,10.171
2023-12-12 10:00:00,-1.708,44.9465,0.987238,10.042
2023-12-12 11:00:00,-1.788,44.9134,0.987533,10.046
2023-12-12 12:00:00,-2.041,44.148,0.987735,9.97
2023-12-12 13:00:00,-2.351,43.2066,0.987989,9.886
2023-12-12 14:00:00,-1.5,36.3257,0.988283,9.181
2023-12-12 15:00:00,1.421,16.1938,0.988399,7.065
2023-12-12 16:00:00,3.538,8.01957,0.988381,5.794
2023-12-12 17:00:00,5.422,7.75928,0.988134,5.748
2023-12-12 18:00:00,6.984,9.78736,0.987899,6.121
2023-12-12 19:00:00,8.187,10.2885,0.987798,6.211
2023-12-12 20:00:00,8.821,11.6139,0.987757,6.449
2023-12-12 21:00:00,8.96,13.7724,0.987765,6.772
2023-12-12 22:00:00,7.733,13.707,0.987856,6.721
2023-12-12 23:00:00,4.194,40.5635,0.988143,9.616
2023-12-13 00:00:00,3.039,57.9424,0.98835,11.49
2023-12-13 01:00:00,2.292,58.5341,0.988521,11.771
2023-12-13 02:00:00,1.776,59.0885,0.988742,11.905
2023-12-13 03:00:00,1.198,59.551,0.988884,11.968
2023-12-13 04:00:00,0.339,58.3858,0.988911,11.416
2023-12-13 05:00:00,-0.355,43.798,0.988786,9.844
2023-12-13 06:00:00,-0.951,32.7608,0.988938,8.773
2023-12-13 07:00:00,-1.631,20.7625,0.989245,7.507
2023-12-13 08:00:00,-1.599,11.8857,0.989576,6.371
2023-12-13 09:00:00,-1.77,5.15176,0.989906,5.142
2023-12-13 10:00:00,-1.417,0,0.990168,3.325
2023-12-13 11:00:00,-1.637,0,0.99049,1.945
2023-12-13 12:00:00,-1.675,0,0.990798,1.371
2023-12-13 13:00:00,-2.031,0,0.991077,0.998
2023-12-13 14:00:00,-1.4,0,0.991339,0.575
2023-12-13 15:00:00,1.382,0,0.991514,0.597
2023-12-13 16:00:00,4.018,0,0.991443,0.425
2023-12-13 17:00:00,6.212,0,0.991029,0.297
2023-12-13 18:00:00,8.208,0,0.990662,0.716
2023-12-13 19:00:00,9.515,0,0.990347,0.676
2023-12-13 20:00:00,10.382,0,0.989964,0.721
2023-12-13 21:00:00,10.793,0,0.989618,0.717
2023-12-13 22:00:00,9.688,0,0.989297,0.773
2023-12-13 23:00:00,5.63,0,0.989412,0.784
2023-12-14 00:00:00,3.993,0,0.989446,0.529
2023-12-14 01:00:00,3.039,0,0.989511,0.582
2023-12-14 02:00:00,2.158,0,0.989637,0.884
2023-12-14 03:00:00,1.696,0,0.989689,1.026
2023-12-14 04:00:00,0.537,0,0.989744,1.621
2023-12-14 05:00:00,-0.314,0,0.989733,2.617
2023-12-14 06:00:00,-0.465,0,0.989772,2.496
2023-12-14 07:00:00,-0.442,0,0.989974,2.796
2023-12-14 08:00:00,-0.507,1.24854,0.990194,3.908
2023-12-14 09:00:00,-0.678,0.664553,0.990192,3.638
2023-12-14 10:00:00,-0.652,2.29775,0.990208,4.331
2023-12-14 11:00:00,-0.666,2.01226,0.990365,4.234
2023-12-14 12:00:00,-0.686,3.19971,0.990395,4.652
2023-12-14 13:00:00,-0.782,3.68998,0.990401,4.789
2023-12-14 14:00:00,0.573,3.55626,0.990506,4.766
2023-12-14 15:00:00,3.916,1.92295,0.990454,4.214
2023-12-14 16:00:00,6.786,0,0.99014,2.95
2023-12-14 17:00:00,9.205,0,0.98944,2.365
2023-12-14 18:00:00,10.985,0,0.988825,2.182
2023-12-14 19:00:00,12.026,0,0.988317,2.149
2023-12-14 20:00:00,12.665,0,0.987781,2.002
2023-12-14 21:00:00,12.932,0,0.987149,1.79
2023-12-14 22:00:00,11.787,0,0.98669,2.312
2023-12-14 23:00:00,8.446,1.18386,0.986404,3.895
2023-12-15 00:00:00,7.921,8.2596,0.986189,5.792
2023-12-15 01:00:00,7.895,9.56415,0.985909,6.034
2023-12-15 02:00:00,8.035,17.3393,0.985633,7.176
2023-12-15 03:00:00,7.952,17.9221,0.985293,7.263
2023-12-15 04:00:00,8.09,23.9063,0.984911,7.984
2023-12-15 05:00:00,8.083,28.5504,0.984494,8.49
2023-12-15 06:00:00,8.17,19.4836,0.984222,7.473
2023-12-15 07:00:00,8.024,17.9007,0.984433,7.343
2023-12-15 08:00:00,8.168,27.5108,0.984567,8.443
2023-12-15 09:00:00,8.035,17.9445,0.984793,7.257
2023-12-15 10:00:00,7.927,17.6962,0.984912,7.212
2023-12-15 11:00:00,8.503,14.5166,0.984995,6.917
2023-12-15 12:00:00,8.929,25.1467,0.984438,8.131
2023-12-15 13:00:00,8.079,29.3101,0.983988,8.571
2023-12-15 14:00:00,7.71,26.312,0.983949,8.342
2023-12-15 15:00:00,9.735,22.4274,0.983855,7.932
2023-12-15 16:00:00,11.293,19.5523,0.983313,7.54
2023-12-15 17:00:00,12.947,26.7743,0.982327,8.352
2023-12-15 18:00:00,14.404,24.2816,0.981663,8.082
2023-12-15 19:00:00,15.148,30.0701,0.981011,8.707
2023-12-15 20:00:00,15.711,35.5557,0.980293,9.305
2023-12-15 21:00:00,16.075,32.8575,0.979754,8.983
2023-12-15 22:00:00,15.878,26.1973,0.979398,8.311
2023-12-15 23:00:00,13.882,34.6546,0.979282,9.156
2023-12-16 00:00:00,12.668,50.2346,0.979059,10.68
2023-12-16 01:00:00,11.832,52.991,0.979157,11.005
2023-12-16 02:00:00,12.048,38.2589,0.979113,9.536
2023-12-16 03:00:00,12.741,28.2099,0.979037,8.504
2023-12-16 04:00:00,13.137,29.159,0.97876,8.604
2023-12-16 05:00:00,13.302,28.2528,0.978341,8.515
2023-12-16 06:00:00,13.562,32.068,0.977946,8.881
2023-12-16 07:00:00,13.76,31.6373,0.977718,8.849
2023-12-16 08:00:00,13.941,33.7409,0.977333,9.049
2023-12-16 09:00:00,14.037,25.9038,0.977089,8.261
